[0.000000] (-) TimerEvent: {}
[25.161765] (-) TimerEvent: {}
[25.250935] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'\x1b[35m\x1b[1mScanning dependencies of target tests\x1b[0m\n'}
[25.261879] (-) TimerEvent: {}
[25.278285] (lidar_euclidean_cluster_detect) StdoutLine: {'line': b'Built target tests\n'}
[25.302414] (lidar_euclidean_cluster_detect) CommandEnded: {'returncode': 0}
[25.362038] (-) TimerEvent: {}
[25.462416] (-) TimerEvent: {}
[25.562659] (-) TimerEvent: {}
[25.662929] (-) TimerEvent: {}
[25.763122] (-) TimerEvent: {}
[25.863352] (-) TimerEvent: {}
[25.870877] (lidar_euclidean_cluster_detect) JobProgress: {'identifier': 'lidar_euclidean_cluster_detect', 'progress': 'install'}
